L,I,A
-0.008752724,-0.04722093,0.004647822
-0.009093718,-0.034297306,0.002266776
-0.008317176,-0.02667133,0.0028210543
-0.00818528,-0.02263249,-0.00031284126
-0.008883572,-0.04697723,0.0016351291
-0.009142893,-0.0458272,0.00014956476
-0.008395862,-0.040589042,-0.0003395035
-0.008174419,-0.048125107,-0.0010593924
-0.009671584,-0.03922741,-0.0012056503
-0.006306346,-0.0250859,-0.007078626
-0.00815881,-0.025264367,-0.011042982
-0.009772882,-0.06461049,-0.0122355465
-0.009486364,-0.058206666,-0.01371674
-0.009152975,-0.057668522,-0.019512583
-0.009000169,-0.058972947,-0.019038815
-0.0081728585,-0.059757363,-0.01655812
-0.009053531,-0.05056108,-0.017127523
-0.0076489737,-0.04954102,-0.019479316
-0.00839374,-0.052023984,-0.020980641
-0.0063206796,-0.051438708,-0.021583578
-0.009021935,-0.04581389,-0.020922314
-0.011028507,-0.033995967,-0.02136125
-0.009200228,-0.03816797,-0.020178264
-0.008509185,-0.065432236,-0.022343336
-0.007850451,-0.049618408,-0.023562768
-0.011242725,-0.034649123,-0.021938637
-0.009269884,-0.015650375,-0.027805595
-0.008766563,-0.03050649,-0.029894922
-0.010151209,-0.05798487,-0.031188348
-0.009533221,-0.053071328,-0.032057196
-0.009161696,-0.042207867,-0.03365721
-0.008662492,-0.021594854,-0.037758663
-0.009074585,-0.018405627,-0.03834747
-0.010557455,-0.043455627,0.006928338
-0.011722803,-0.031082854,0.0024791635
-0.009495886,-0.028271468,0.0042276247
-0.009064902,-0.04374513,-0.00862163
-0.012849154,-0.06394611,-0.007384501
-0.009233049,-0.025329962,-0.0117279235
-0.009777246,-0.049244236,-0.011476652
-0.00909747,-0.052635767,-0.011714288
-0.012236713,-0.04534542,-0.011068135
-0.008921517,-0.049070057,-0.013174586
-0.009192913,-0.063511856,-0.013600314
-0.009335254,-0.021720858,-0.0136799775
-0.01055919,-0.05856609,-0.013808341
-0.009425199,-0.04711636,-0.015411317
-0.009524436,-0.061656125,-0.014046218
-0.008815209,-0.06241179,-0.0164582
-0.010351576,-0.032266527,-0.017120436
-0.010285948,-0.020591129,-0.01656946
-0.009234439,-0.049711708,-0.018553164
-0.01133706,-0.02052303,-0.020063495
-0.0095613925,-0.05000671,-0.020094674
-0.007882406,-0.02651207,-0.021742737
-0.009780398,-0.02865873,-0.020146314
-0.00996098,-0.026500696,-0.021430206
-0.009693729,-0.052772753,-0.023353962
-0.0106152985,-0.017182238,-0.025303505
-0.012885247,-0.06657483,-0.024964234
-0.0121715125,-0.064658396,-0.027566612
-0.010421832,-0.013436977,-0.029973213
-0.010940866,-0.028750483,-0.033548445
-0.011123423,-0.026755486,-0.034256905
-0.009508326,-0.015553407,-0.03633679
-0.0105144195,-0.03110158,0.01303839
-0.010127655,-0.03772151,0.01181686
-0.010934795,-0.025593614,0.010890762
-0.010525142,-0.04092566,0.0073378864
